Title,Publishing Date,Source
"Being fully vaccinated reduces odds of long-term Covid-19 symptoms by half, UK study suggests","Sep 2, 2021",https://www.cnn.com/2021/09/02/health/covid-19-vaccine-reduces-long-covid-uk-study-wellness/index.html
Why a Covid-19 vaccine for younger children is taking longer than a vaccine for adults,"Sep 2, 2021",https://www.cnn.com/2021/09/02/health/kids-covid-vaccine-timeline-wellness/index.html
FDA calls meeting of its advisers to discuss Covid vaccine boosters,"Sep 2, 2021",https://www.cnn.com/2021/09/01/health/booster-vaccines-fda-advisers/index.html
Meet 'EMMA': The AI robot masseuse practicing ancient wellness therapies,"Sep 2, 2021",https://www.cnn.com/2021/09/01/health/ai-robot-masseuse-tcm-wellness-hnk-spc-intl/index.html
CDC asks the unvaccinated not to travel this weekend and says even vaccinated need to weigh the risk,"Sep 1, 2021",https://www.cnn.com/2021/09/01/health/us-coronavirus-wednesday/index.html
What weeks without power and water could look like for Ida storm victims,"Sep 2, 2021",https://www.cnn.com/2021/09/01/health/ida-victims-power-water-outages/index.html
"In a 'sea change' for the agency, CDC is sharing data earlier","Sep 1, 2021",https://www.cnn.com/2021/09/01/health/cdc-data-timing-change/index.html
When school isn't safe: 'You feel like you are sending your child into a lion's den',"Sep 1, 2021",https://www.cnn.com/2021/09/01/health/schools-parents-covid-teachers-wellness/index.html
"Things are very different this Labor Day compared to last year, CNN medical analyst says","Sep 2, 2021",https://www.cnn.com/2021/09/01/health/labor-day-2021-what-to-do-pandemic-wellness/index.html
Lost power after Hurricane Ida? Here's how to safely use a generator,"Sep 2, 2021",https://www.cnn.com/2021/09/01/health/how-to-use-generator-power-outage-wellness/index.html
Salmon With Roasted Grape Salsa,"Sep 1, 2021",https://www.cnn.com/2021/09/01/health/salmon-recipe-mediterranean-diet-wellness/index.html
Green Shakshuka With Basil and Toasted Pine Nuts,"Sep 1, 2021",https://www.cnn.com/2021/09/01/health/shakshuka-recipe-mediterranean-diet-wellness/index.html
Warm Farro Grain Salad With Pomegranate,"Sep 1, 2021",https://www.cnn.com/2021/09/01/health/farro-grain-salad-recipe-mediterranean-diet-wellness/index.html
Za'atar and Rosemary Spiced Roasted Almonds,"Sep 1, 2021",https://www.cnn.com/2021/09/01/health/roasted-almonds-recipe-mediterranean-diet-wellness/index.html
Vegetable Frittata Egg Muffins,"Sep 1, 2021",https://www.cnn.com/2021/09/01/health/vegetable-frittata-egg-muffins-recipe-wellness/index.html
Strawberry Ricotta Granola Parfaits,"Sep 1, 2021",https://www.cnn.com/2021/09/01/health/healthy-dessert-recipe-mediterranean-diet-wellness/index.html
Mediterranean Pita Bread Pizza,"Sep 1, 2021",https://www.cnn.com/2021/09/01/health/pita-bread-pizza-mediterranean-recipe-wellness/index.html
"Whipped Greek Yogurt With Cardamom, Date and Pistachios","Sep 1, 2021",https://www.cnn.com/2021/09/01/health/yogurt-breakfast-recipe-mediterranean-diet-wellness/index.html
How to start the Mediterranean diet — meal by meal,"Sep 2, 2021",https://www.cnn.com/2021/09/01/health/mediterranean-diet-recipes-wellness/index.html
"With 4 months left in 2021, here's where the US stands with Covid-19","Sep 1, 2021",https://www.cnn.com/2021/09/01/health/covid-data-update/index.html
These 5 states have less than 10% of ICU beds left as Covid-19 overwhelms hospitals,"Aug 31, 2021",https://www.cnn.com/2021/08/31/health/us-coronavirus-tuesday/index.html
CNN reporter explains why scientists are keeping an eye on new variant,"Aug 31, 2021",https://www.cnn.com/videos/health/2021/08/31/researchers-keep-eye-out-c-1-2-variant-south-africa-mckenzie-sot-ctw-intl-vpx.cnn
Two senior FDA vaccine leaders step down as agency faces decision on boosters,"Sep 1, 2021",https://www.cnn.com/2021/08/31/health/fda-vaccine-officials-step-down/index.html
"Two church events in Illinois linked to 180 Covid-19 cases, 5 hospitalizations","Sep 1, 2021",https://www.cnn.com/2021/08/31/health/covid-study-summer-camp/index.html
"Child Covid-19 hospitalizations reach a new high. That's not the only reason kids need to be protected from Delta, doctors say","Sep 1, 2021",https://www.cnn.com/2021/08/31/health/covid-delta-variant-children/index.html
'Bachelor' contestant gets emotional while sharing health diagnosis,"Sep 1, 2021",https://www.cnn.com/videos/health/2021/08/31/bachelor-alum-kelley-flanagan-lyme-disease-orig-bdk.cnn
Enten: Finally good news on Covid-19 vaccine hesitancy,"Aug 31, 2021",https://www.cnn.com/videos/health/2021/08/31/potential-progress-vaccine-hesitancy-enten-sot-nr-vpx.cnn
Cloning Fast Facts,"Oct 31, 2013",https://www.cnn.com/2013/10/30/health/cloning-fast-facts/index.html
South African researchers keep wary eye on yet another new coronavirus variant,"Aug 31, 2021",https://www.cnn.com/2021/08/30/health/new-coronavirus-variant-maybe/index.html
A parent's primary role: Protecting our kids against hopelessness,"Aug 31, 2021",https://www.cnn.com/2021/08/31/health/kids-hopelessness-lisa-damour-wellness/index.html
"This is how to prevent another 100,000 Covid deaths by December, Fauci says","Aug 30, 2021",https://www.cnn.com/2021/08/30/health/us-coronavirus-monday/index.html
"Covid-19 vaccine effectiveness against severe disease has not dropped much, CDC says","Aug 31, 2021",https://www.cnn.com/2021/08/30/health/booster-shots-acip-discussion/index.html
"Find your sleep 'sweet spot' to protect your brain as you age, study suggests","Aug 30, 2021",https://www.cnn.com/2021/08/30/health/sleep-duration-alzheimers-dementia-risk-study-wellness/index.html
"First, surges in Covid-19 infections led to shortages of hospital beds and staff. Now it's oxygen","Aug 29, 2021",https://www.cnn.com/2021/08/29/health/us-coronavirus-sunday/index.html
"5 benefits of apple cider vinegar (and a few duds), according to experts","Mar 10, 2021",https://www.cnn.com/2021/03/10/health/benefits-of-apple-cider-vinegar-wellness/index.html
How to encourage family and friends to stop spreading misinformation on social media,"Aug 29, 2021",https://www.cnn.com/2021/08/29/health/misinformation-how-to-talk-to-family-friends-tips-wellness/index.html
'Don't do it': Dr. Fauci warns against taking Ivermectin to fight Covid-19,"Aug 29, 2021",https://www.cnn.com/videos/health/2021/08/29/dr-anthony-fauci-ivermectin-covid-19-sotu-vpx.cnn
Concerts and Covid: Can the show go on?,"Aug 29, 2021",https://www.cnn.com/2021/08/29/health/concerts-covid-khn-partner-wellness/index.html
"CNN EXCLUSIVE 'Something has to be done': After decades of near-silence from the CDC, the agency's director is speaking up about gun violence","Aug 27, 2021",https://www.cnn.com/2021/08/27/health/cdc-gun-research-walensky/index.html
"'There is no room to put these bodies,' Alabama health official says as Covid-19 deaths climb","Aug 28, 2021",https://www.cnn.com/2021/08/28/health/us-coronavirus-saturday/index.html
Ivermectin debacle exposes hypocrisy of anti-vaccine crowd,"Aug 29, 2021",https://www.cnn.com/videos/health/2021/08/28/ivermectin-coronavirus-fda-deworming-livestock-ftr-brown-dnt-nr-vpx.cnn
What's the risk of indoor dining if you're fully vaccinated? Here's what one expert says,"Aug 28, 2021",https://www.cnn.com/2021/08/28/health/vaccine-safe-activities-dr-wen-wellness/index.html
US Surgeon General urges parents and officials take these steps to protect children from Covid-19,"Aug 27, 2021",https://www.cnn.com/2021/08/27/health/us-coronavirus-friday/index.html
Coffee may reduce risk of death from stroke and heart disease,"Aug 28, 2021",https://www.cnn.com/2021/08/27/health/coffee-heart-benefits-wellness/index.html"
"Covid-19 hospitalization risk doubles with Delta variant, UK study suggests","Aug 28, 2021",https://www.cnn.com/2021/08/27/health/delta-covid-19-hospital-risk-study-wellness/index.html
Inside Mississippi hospital stretched to brink amid Delta surge,"Aug 28, 2021",https://www.cnn.com/videos/health/2021/08/27/mississippi-hospitals-overrun-coronavirus-patients-marquez-lead-dnt-vpx.cnn
"Unvaccinated, unmasked teacher infected more than half of students in class with Covid-19, CDC reports","Aug 28, 2021",https://www.cnn.com/2021/08/27/health/teacher-covid-students/index.html
Abbott warns of some constraints on Covid-19 home test supply as Delta surge leads to 'unprecedented demand',"Aug 28, 2021",https://www.cnn.com/2021/08/27/health/delta-variant-covid-19-test-demand-wellness/index.html
How to get your teens to sleep now that they are back in school,"Aug 27, 2021",https://www.cnn.com/2021/08/27/health/teen-irregular-sleep-social-jet-lag-wellness/index.html
Pandemic surge causes major shortage of a drug that treats rheumatoid arthritis and severe Covid-19,"Aug 27, 2021",https://www.cnn.com/2021/08/27/health/actemra-shortage-rheumatoid-arthritis-covid/index.html
CDC speaks out on US gun violence epidemic after decades of near-silence,"Aug 27, 2021",https://www.cnn.com/videos/health/2021/08/27/gun-violence-america-walensky-cohen-pkg-vpx.cnn
Finding enlightenment through sitting with discomfort,"Aug 27, 2021",https://www.cnn.com/2021/08/27/health/lama-rod-owens-mindfulness-wellness/index.html
"Eating a hot dog could take 36 minutes off your life, study says","Aug 27, 2021",https://www.cnn.com/2021/08/27/health/hot-dog-could-shorten-life-trnd-wellness-scn/index.html
"CDC warns against use of anti-parasitic drug ivermectin for Covid-19, as calls to poison control centers increase","Aug 27, 2021",https://www.cnn.com/2021/08/26/health/ivermectin-covid-19-warning-injuries/index.html
"FDA blocks sale of 55,000 flavored e-cigarette products","Aug 27, 2021",https://www.cnn.com/2021/08/26/health/fda-blocks-ecig-products/index.html
"Food stamp benefits don't cover hygiene supplies, so this dad is handing them out by the millions","Aug 27, 2021",https://www.cnn.com/2021/08/26/health/massachusetts-soap-shampoo-hygiene-insecurity-cnnheroes/index.html
CNN Heroes: Jeff Feingold,"Aug 27, 2021",https://www.cnn.com/videos/health/2021/08/26/massachusetts-shampoo-soap-hygiene-insecurity-cnnheroes.cnn
"With more than 100,000 people in the hospital with Covid-19 in the US, this August is worse than last, expert says","Aug 26, 2021",https://www.cnn.com/2021/08/26/health/us-coronavirus-thursday/index.html
The benefits of owning a dog -- and the surprising science behind it,"Aug 26, 2021",https://www.cnn.com/2021/08/26/health/national-dog-day-2021-benefits-of-dogs-wellness/index.html
Two teachers. Two different views on vaccine mandates. Hear them debate.,"Aug 26, 2021",https://www.cnn.com/videos/health/2021/08/26/nyc-teachers-vaccine-mandate-orig-mss.cnn
Hospitals scrambling for incentives to retain nurses amid shortage,"Aug 26, 2021",https://www.cnn.com/videos/health/2021/08/25/nurse-shortage-coronavirus-pandemic-hill-lead-vpx.cnn
4-year-old's adorable passion for veggies and nutrition goes viral,"Aug 26, 2021",https://www.cnn.com/videos/health/2021/08/26/tiktok-viral-veggie-kid-orig-bdk.cnn
Covid-19 is here to stay. Here's what that means,"Aug 26, 2021",https://www.cnn.com/videos/health/2021/08/26/dr-sanjay-gupta-coronavirus-endemic-stage-sot-newday-vpx.cnn
"Among children, older teens are seeing the highest Covid-19 case rates","Aug 26, 2021",https://www.cnn.com/2021/08/26/health/covid-19-case-rate-teens-cdc-data-wellness/index.html
Respiratory infections other than Covid-19 are filling up pediatric wards,"Aug 26, 2021",https://www.cnn.com/2021/08/26/health/respiratory-viruses-kids-rsv-rhinovirus-covid/index.html
Looking back at Princess Diana's influence on the HIV/AIDS battle,"Aug 29, 2017",https://www.cnn.com/videos/health/2017/08/29/princess-diana-influence-on-hiv-aids-battle-lon-orig.cnn
It's summertime and the food freezing is easy. Here's how,"Aug 26, 2021",https://www.cnn.com/2021/08/26/health/food-freezing-summer-wellness/index.html
Oncologist explains why he had to turn away cancer patient,"Aug 26, 2021",https://www.cnn.com/videos/health/2021/08/26/doctor-nitesh-paryani-cpt-intv-sot-vpx.cnn
Deli meats linked to multi-state salmonella sicknesses,"Aug 25, 2021",https://www.cnn.com/2021/08/25/health/deli-meat-salmonella-wellness/index.html
US Covid-19 cases among children are surging. Experts warn it may get worse,"Aug 25, 2021",https://www.cnn.com/2021/08/25/health/us-coronavirus-wednesday/index.html
"Covid vaccine much safer than catching the virus, study in Israel finds","Aug 26, 2021",https://www.cnn.com/2021/08/25/health/vaccine-risks-infection-comparison/index.html
Moderna completes submission for full FDA approval of Covid-19 vaccine; Pfizer seeks approval for booster dose,"Aug 25, 2021",https://www.cnn.com/2021/08/25/health/moderna-vaccine-fda-submission/index.html
"Johnson & Johnson booster shot prompts large increase in immune response, company says","Aug 25, 2021",https://www.cnn.com/2021/08/25/health/johnson-vaccine-booster-data/index.html
See how Wuhan lab at center of leak theory is designed,"Aug 25, 2021",https://www.cnn.com/videos/health/2021/08/25/wuhan-lab-leak-china-culver-newday-vpx.cnn
What does it mean for the Pfizer vaccine to have full FDA approval? Our medical expert weighs in,"Aug 25, 2021",https://www.cnn.com/2021/08/25/health/fda-approval-pfizer-vaccine-wen-wellness/index.html
"Vaccines are less protective against Delta infection but still reduce risk by two-thirds, CDC study shows","Aug 24, 2021",https://www.cnn.com/2021/08/24/health/us-coronavirus-tuesday/index.html
"Number of people with high blood pressure has doubled globally, large study finds","Aug 25, 2021",https://www.cnn.com/2021/08/24/health/blood-pressure-global-rates/index.html
"Between flu and Covid-19, winter 'could be complicated'","Aug 25, 2021",https://www.cnn.com/2021/08/24/health/flu-covid-winter-wellness/index.html
Better ways to talk with your tween or teen when they go silent,"Aug 24, 2021",https://www.cnn.com/2021/08/24/health/better-ways-talking-to-tweens-teens-wellness/index.html
Next up for Covid vaccines: kids under 12,"Aug 24, 2021",https://www.cnn.com/2021/08/24/health/covid-19-vaccines-kids-next-wellness/index.html
New mother dies from Covid-19 before she can hold her newborn,"Aug 24, 2021",https://www.cnn.com/videos/health/2021/08/24/robin-zinsou-daughter-paige-ruiz-covid-19-death-nd-intv-vpx.cnn
Dr. Fauci corrects prediction on when US may have control over Covid-19,"Aug 24, 2021",https://www.cnn.com/videos/health/2021/08/24/covid-prediction-vaccine-anthony-fauci-sot-ac360-vpx.cnn
My son was lucky to get a pediatric ICU bed when he needed one. He shouldn't have needed luck,"Aug 24, 2021",https://www.cnn.com/2021/08/24/health/covid-hospitalizations-commentary/index.html
How to start a healthy morning routine — and stick with it,"Aug 24, 2021",https://www.cnn.com/2021/08/24/health/morning-routine-healthy-tips-wellness/index.html
"As hospitalization rates soar, FDA grants full approval to Pfizer/BioNTech Covid-19 vaccine","Aug 23, 2021",https://www.cnn.com/2021/08/23/health/us-coronavirus-monday/index.html
Get your kids to start cooking at home,"Aug 8, 2021",https://www.cnn.com/2021/08/08/health/how-to-teach-kids-cooking-wellness/index.html
FDA cautions against off-label use of Pfizer/BioNTech Covid-19 vaccine in younger children,"Aug 24, 2021",https://www.cnn.com/2021/08/23/health/covid-19-vaccine-off-label-children-fda-bn/index.html
Study shows how sitting for 8 hours a day can affect your stroke risk,"Aug 24, 2021",https://www.cnn.com/2021/08/23/health/stroke-risk-increase-sedentary-time-study-wellness/index.html
State's poison control calls climb after horse drug falsely touted as Covid treatment,"Aug 22, 2021",https://www.cnn.com/videos/health/2021/08/22/ivermectin-mississippi-poison-control-calls-surgeon-general-murthy-reaction-keilar-sotu-vpx.cnn
"FDA grants full approval to Pfizer/BioNTech Covid-19 vaccine, opening door to more vaccine mandates","Aug 23, 2021",https://www.cnn.com/2021/08/23/health/fda-approval-pfizer-covid-vaccine/index.html
Wondering about summer camp safety? Here's what you need to know,"May 10, 2021",https://www.cnn.com/videos/health/2021/05/07/summer-camp-2021-covid-19-safety-ch-mh-orig.cnn
Covid-19 Pandemic Timeline Fast Facts,"Aug 9, 2021",https://www.cnn.com/2021/08/09/health/covid-19-pandemic-timeline-fast-facts/index.html
Playing golf might help you live longer,"Aug 23, 2021",https://www.cnn.com/2021/08/23/health/staying-well-golf-physical-mental-health/index.html
"From the bus stop to after-school activities, here's how kids can help stay safe during this Delta variant surge","Aug 23, 2021",https://www.cnn.com/2021/08/23/health/covid-safety-tips-students-wellness/index.html
Here's how to prevent your children from refusing to go to school,"Aug 23, 2021",https://www.cnn.com/2021/08/23/health/school-refusal-psychology-wellness/index.html
"From increased hospitalizations to long Covid, children can get hit hard by Covid-19. Here's why doctors say kids should be protected","Aug 7, 2021",https://www.cnn.com/2021/08/07/health/children-covid-19-protection/index.html
"What families are fearful and excited for this school year during Covid-19, poll reports","Aug 23, 2021",https://www.cnn.com/2021/08/23/health/children-school-safety-concerns-pandemic-wellness/index.html
"Full Covid-19 vaccine approval won't just boost confidence. It'll likely lead to new business requirements, surgeon general says","Aug 22, 2021",https://www.cnn.com/2021/08/22/health/us-coronavirus-sunday/index.html
Dr. Sanjay Gupta: Simple steps for coexisting with the coronavirus,"Aug 20, 2021",https://www.cnn.com/2021/08/20/health/coronavirus-steps-to-coexist-gupta-wellness/index.html
Give tweens and teens the pasta tongs and let dinner magic happen,"Aug 22, 2021",https://www.cnn.com/2021/08/22/health/teens-tweens-cooking-pasta-wellness/index.html
"Louisiana sees 'astronomical' number of new Covid-19 cases, governor says","Aug 21, 2021",https://www.cnn.com/2021/08/21/health/us-coronavirus-saturday/index.html
Sean Penn compares being unvaccinated with pointing a gun at someone,"Aug 22, 2021",https://www.cnn.com/videos/health/2021/08/21/sean-penn-unvaccinated-like-pointing-gun-in-somebodys-face-sot-smerconish-vpx.cnn
What should you do if you get a breakthrough infection? Our expert weighs in,"Aug 21, 2021",https://www.cnn.com/2021/08/21/health/vaccinated-breakthrough-infections-covid-wellness/index.html
"As Covid-19 hospitalizations increase, a greater number of Americans are deciding to get vaccinated","Aug 20, 2021",https://www.cnn.com/2021/08/20/health/us-coronavirus-friday/index.html
Texas Lt. Gov. falsely implies Black people to blame for Covid surge,"Aug 21, 2021",https://www.cnn.com/videos/health/2021/08/21/texas-lt-gov-dan-patrick-covid-surge-fox-news-sot-dlt-vpx.cnn
GOP governors tout Covid-19 treatment over prevention measures,"Aug 21, 2021",https://www.cnn.com/videos/health/2021/08/21/regeneron-antibody-treatment-covid-texas-florida-cohen-pkg-ebof-vpx.cnn
"Push for Covid-19 boosters won't affect timelines for other vaccine decisions, health officials say","Aug 21, 2021",https://www.cnn.com/2021/08/20/health/covid-19-boosters-timing-fda-explainer-wellness/index.html
"Full FDA approval of Pfizer/BioNTech Covid-19 vaccine is 'imminent', senior federal official says","Aug 21, 2021",https://www.cnn.com/2021/08/20/health/pfizer-vaccine-approval-imminent-bn/index.html
End your day with stretches for a better night's sleep,"Aug 20, 2021",https://www.cnn.com/2021/08/20/health/nighttime-stretches-better-sleep-wellness/index.html
Kids are facing Covid-19 risks. Here's what parents can do,"Aug 20, 2021",https://www.cnn.com/videos/health/2021/08/16/kids-covid-safety-back-to-school-dr-wen-orig-kj.cnn
"England dropped most of its Covid restrictions in July. One month on, here's how it's going","Aug 19, 2021",https://www.cnn.com/2021/08/19/health/uk-coronavirus-month-since-freedom-day-intl-gbr-cmd/index.html
"Rates of Covid-19 hospitalizations for children and adults under 50 reach their highest levels yet, CDC data shows","Aug 19, 2021",https://www.cnn.com/2021/08/19/health/us-coronavirus-thursday/index.html
Study finds 'very concerning' 74% increase in deaths associated with extreme heat brought on by the climate crisis,"Aug 20, 2021",https://www.cnn.com/2021/08/19/health/heat-deaths-concerning-study/index.html
"Parents worried about Covid in schools have an easy weapon at hand, experts say -- fresh air","Aug 19, 2021",https://www.cnn.com/2021/08/19/health/schools-covid-fresh-air-wellness/index.html
What you should know about using body weight or weights for strength training,"Aug 19, 2021",https://www.cnn.com/2021/08/19/health/strength-training-weights-body-weight-wellness/index.html
7 ways to support kids' immune systems as they return to school and wait for the Covid vaccine,"Aug 19, 2021",https://www.cnn.com/2021/08/19/health/how-to-build-kids-immune-system-covid-pandemic-wellness/index.html
Try this 10-minute body-weight workout,"Aug 19, 2021",https://www.cnn.com/videos/health/2021/08/18/short-bodyweight-exercise-routine-lbb-orig.cnn
Parents pull kids from schools as district bucks CDC guidance and board member spreads misinformation,"Aug 19, 2021",https://www.cnn.com/2021/08/19/health/cobb-county-schools-georgia-covid/index.html
"If you live in a state with a low vaccination rate, you're 4 times more likely to be hospitalized and more than 5 times more likely to die","Aug 18, 2021",https://www.cnn.com/2021/08/18/health/us-coronavirus-wednesday/index.html
County board meeting erupts during school mask debate,"Aug 19, 2021",https://www.cnn.com/videos/health/2021/08/19/mask-wars-unrest-flores-pkg-dlt-vpx.cnn
"Covid-19 antibody treatments work, but they're 'not the path out of this pandemic'","Aug 19, 2021",https://www.cnn.com/2021/08/18/health/covid-19-antibody-treatments-wellness/index.html
Here's why fully vaccinated people might need boosters -- five takeaways from the White House booster announcement,"Aug 19, 2021",https://www.cnn.com/2021/08/18/health/vaccine-boosters-5-takeaways/index.html
"Covid-19 vaccine booster shots to be offered to Americans beginning September 20, health officials say","Aug 18, 2021",https://www.cnn.com/2021/08/18/health/white-house-covid-boosters/index.html
Are you Teflon or Velcro around stress? It matters,"Aug 18, 2021",https://www.cnn.com/2021/08/18/health/samantha-boardman-trauma-mindfulness-wellness/index.html
Surgeon general on Covid-19 boosters: The time is now,"Aug 18, 2021",https://www.cnn.com/videos/health/2021/08/18/vivek-murthy-surgeon-general-covid-19-vaccine-boosters-vpx.cnn
"As additional mRNA shots roll out, Johnson & Johnson vaccine recipients told to wait","Aug 18, 2021",https://www.cnn.com/2021/08/17/health/johnson-covid-booster-wait-wellness/index.html
Alabama doctor says she sees a potentially 'apocalyptic' situation in her state,"Aug 18, 2021",https://www.cnn.com/videos/health/2021/08/18/alabama-jeanne-marrazzo-infectious-diseases-doctor-coronavirus-newday-vpx.cnn
Vaccine boosters are not unusual: CNN's medical analyst explains why,"Aug 17, 2021",https://www.cnn.com/2021/08/17/health/why-boosters-covid-wen-wellness/index.html
One state has no available ICU beds while thousands more students quarantine due to Covid-19,"Aug 17, 2021",https://www.cnn.com/2021/08/17/health/us-coronavirus-tuesday/index.html
"As Covid-19 cases rise among teens, so do vaccinations, CNN analysis finds","Aug 18, 2021",https://www.cnn.com/2021/08/18/health/covid-19-teens-vaccinations-rise-analysis-wellness/index.html
ANALYSIS- Here's why there may be no need for boosters for everyone just yet,"Aug 18, 2021",https://www.cnn.com/2021/08/17/health/boosters-need-analysis/index.html
"Studies show White people still dominate health care spending in US, despite efforts to even out disparities","Aug 17, 2021",https://www.cnn.com/2021/08/17/health/health-care-spending-race/index.html
"Child Covid-19 cases have 'steadily increased' since the beginning of July, AAP says, with 121,000 new cases last week","Aug 17, 2021",https://www.cnn.com/2021/08/17/health/child-covid-19-cases-increase/index.html
"For unvaccinated people on the fence, work hurdles could change their minds","Aug 17, 2021",https://www.cnn.com/2021/08/17/health/unvaccinated-workers-covid-partner-khn-wellness/index.html
"How to help struggling college freshman boys who hide failure, according to an expert","Aug 17, 2021",https://www.cnn.com/2021/08/17/health/college-freshman-boys-smoking-drinking-wellness/index.html
Pfizer submits data to FDA showing a booster dose works well against original coronavirus and variants,"Aug 16, 2021",https://www.cnn.com/2021/08/16/health/us-coronavirus-monday/index.html
"Covid-19 hospitalizations are surging again, but they're different this time","Aug 13, 2021",https://www.cnn.com/2021/08/13/health/covid-hospitalizations-younger-not-vaccinated/index.html
How to tell if your stress levels are normal or the sign of something more,"Aug 11, 2021",https://www.cnn.com/2021/08/11/health/stress-mental-illness-wellness/index.html
A third dose of Covid-19 vaccine is now authorized for some. Here's what you need to know about boosters for all,"Aug 14, 2021",https://www.cnn.com/2021/08/14/health/covid-19-vaccine-boosters-explainer-fda-wellness/index.html
"Being a better listener for your loved ones might protect their brain health, study finds","Aug 16, 2021",https://www.cnn.com/2021/08/16/health/good-listener-benefits-brain-health-wellness/index.html
3 easy recipes with ingredients you already have at home,"Apr 3, 2020",https://www.cnn.com/videos/health/2020/04/02/easy-recipes-home-cooked-meals-wellness-orig.cnn
Take a quick break to squeeze in these easy exercises,"Aug 11, 2021",https://www.cnn.com/videos/health/2021/08/10/exercises-for-sitting-too-long-lbb-orig.cnn
Sex ed conversations you need to have with your tween or teen,"Aug 16, 2021",https://www.cnn.com/2021/08/16/health/sex-ed-teen-conversation-wellness/index.html
"US could soon hit more than 200,000 new coronavirus cases per day, NIH director warns","Aug 15, 2021",https://www.cnn.com/2021/08/15/health/us-coronavirus-sunday/index.html
"More than a year later, America grapples with long Covid","Aug 15, 2021",https://www.cnn.com/2021/08/15/health/long-haulers-covid-19-year-mystery/index.html
How your 'healthy' lifestyle can be making you tired,"Aug 15, 2021",https://www.cnn.com/2021/08/15/health/tired-fatigue-causes-healthy-lifestyle-wellness/index.html
'I have news for the governor': Doctor reacts to Ron DeSantis' Covid-19 comments,"Aug 15, 2021",https://www.cnn.com/videos/health/2021/08/14/ron-desantis-florida-covid-cases-reiner-reaction-nr-vpx.cnn
"'This is starting to look really ominous in the South,' expert says, as US is among nations with highest rate of new Covid-19 cases","Aug 14, 2021",https://www.cnn.com/2021/08/14/health/us-coronavirus-saturday/index.html
These 8 states make up half of US Covid-19 hospitalizations. And the surge among the unvaccinated is overwhelming health care workers,"Aug 13, 2021",https://www.cnn.com/2021/08/13/health/us-coronavirus-friday/index.html
10 ways to boost your energy and feel rejuvenated throughout the day,"Aug 14, 2021",https://www.cnn.com/2021/08/14/health/10-energy-boost-tips-drayer-wellness/index.html
Experts: Up to one-third of Covid-19 cases become 'long Covid',"Aug 14, 2021",https://www.cnn.com/videos/health/2021/08/14/covid-long-haul-gupta-pkg-ebof-vpx.cnn
Florida reports record high number of new Covid-19 cases this week,"Aug 14, 2021",https://www.cnn.com/2021/08/13/health/florida-covid-numbers-update/index.html
CDC recommends third Covid-19 vaccine dose for certain immunocompromised people,"Aug 13, 2021",https://www.cnn.com/2021/08/13/health/immunocompromised-additional-vaccine-dose-acip/index.html
